"DATE OF CONTACT","TIME OF CONTACT","INCIDENT NUMBER","STEP INDICATOR","GEO CODE","ANONYMOUS HOUSE NUMBER","ADDRESS STREET","CROSS STREET","MOTIVATION FOR STOP DESC","RACE DESCRIPTION","SEX DESCRIPTION","AGE AT CONTACT","RESIDENCY CODE","REASON FOR STOP","TYPE OF VIOLATION","CRIME CATEGORY","CRIME CATEGORY DESCRIPTION","CRIME CODE","CRIME DESCRIPTION","CRIME STATUS DESCRIPTION","VEHICLE YEAR","VEHICLE CONSENT SEARCH REQUESTED","VEHICLE CONSENT SEARCH GRANTED","PARAPHRENALIA FOUND VEHICLE CONSENT SEARCH","ALCOHOL FOUND VEHICLE CONSENT SEARCH","WEAPON FOUND VEHICLE CONSENT SEARCH","STOLEN PROPERTY FOUND VEHICLE CONSENT SEARCH","OTHER CONTRABAND FOUND VEHICLE CONSENT SEARCH","DRUG AMOUNT FOUND VEHICLE CONSENT SEARCH","CANINE SNIFF PERFORMED","CANINE ALERTED","CANINE SEARCH CONDUCTED","PARAPHRENALIA FOUND CANINE SEARCH","ALCOHOL FOUND CANINE SEARCH","WEAPON FOUND CANINE SEARCH","STOLEN PROPERTY FOUND CANINE SEARCH","OTHER CONTRABAND FOUND CANINE SEARCH","DRUG AMOUNT FOUND CANINE SEARCH","ANY CONTRABAND FOUND IN VEHICLE CONSENT OR CANINE SEARCH","CONSENT OR DOG SNIFF SEARCH CONDUCTED","MAPPING ADDRESS"
"2014 Aug 27 12:00:00 AM","07:36","UT1404506S","STEP","576-10","0","VINE","NEVADA",,"WHITE","FEMALE","32","Y","MOVING VIOLATION","OTHER","C28","Traffic Offenses","6640","ELECTRONIC COMMUNICATION-VOICE","CLEARED BY ADULT ARREST","2010","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 VINE"
"2014 Aug 27 12:00:00 AM","09:30","UW1401331","NOT STEP","546-06","0","FAIRVIEW","LINCOLN",,"ASIAN","MALE","22","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6672","OBSTRUCTED REG/IMPROP DISPLAY","TRAFFIC WARNING TICKET","2011","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 FAIRVIEW"
"2014 Aug 27 12:00:00 AM","10:34","UT1404533","NOT STEP","576-04","200","HARTLE",,,"WHITE","FEMALE","54","Y","MOVING VIOLATION","SEAT BELT","C28","Traffic Offenses","2485","SEAT BELT-DRIVER & PASSENGER","TRAFFIC WARNING TICKET","2001","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","200 HARTLE"
"2014 Aug 27 12:00:00 AM","10:34","UT1404533","NOT STEP","576-04","200","HARTLE",,,"WHITE","FEMALE","54","Y","MOVING VIOLATION","SEAT BELT","C28","Traffic Offenses","2461","OPERATE UNINSURED MOTOR VEHICLE","CLEARED BY ADULT ARREST","2001","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","200 HARTLE"
"2014 Aug 27 12:00:00 AM","11:17","UW1401334","NOT STEP","518-08","0","GOODWIN","BRADLEY",,"WHITE","FEMALE","53","Y","MOVING VIOLATION","OTHER","C28","Traffic Offenses","6640","ELECTRONIC COMMUNICATION-VOICE","TRAFFIC WARNING TICKET","1998","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 GOODWIN"
"2014 Aug 27 12:00:00 AM","15:29","UT1404525S","STEP","547-05","0","CUNNINGHAM","KERR",,"WHITE","FEMALE","21","N","MOVING VIOLATION","OTHER","C28","Traffic Offenses","6640","ELECTRONIC COMMUNICATION-VOICE","CLEARED BY ADULT ARREST","1997","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","15:50","UT1404536S","STEP","547-05","0","CUNNINGHAM","KERR",,"WHITE","FEMALE","26","Y","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2008","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","16:05","UT1404526S","STEP","547-06","0","CUNNINGHAM","BARR",,"WHITE","MALE","61","N","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2001","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","16:27","UT1404537S","STEP","547-05","0","CUNNINGHAM","BARR",,"WHITE","FEMALE","24","Y","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","1999","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","16:42","UT1404531","NOT STEP","547-05","0","CUNNINGHAM","KERR",,"HISPANIC","MALE","25","N","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2005","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","16:42","UT1404531","NOT STEP","547-05","0","CUNNINGHAM","KERR",,"HISPANIC","MALE","25","N","MOVING VIOLATION","SPEED","C28","Traffic Offenses","2470","NO VALID DL DRIVERS LICENSE","CLEARED BY ADULT ARREST","2005","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","17:01","UT1404538S","STEP","547-05","0","CUNNINGHAM","KERR",,"WHITE","MALE","43","Y","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2011","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","17:15","UT1404527S","STEP","547-05","0","CUNNINGHAM","KERR",,"BLACK","FEMALE","36","Y","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2012","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","17:34","UT1404539S","STEP","547-06","0","CUNNINGHAM","KERR",,"HISPANIC","MALE","49","N","MOVING VIOLATION","OTHER","C28","Traffic Offenses","6640","ELECTRONIC COMMUNICATION-VOICE","CLEARED BY ADULT ARREST","2000","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","18:11","UW1401339S","STEP","547-05","0","CUNNINGHAM","KERR",,"WHITE","FEMALE","42","N","MOVING VIOLATION","OTHER","C28","Traffic Offenses","6640","ELECTRONIC COMMUNICATION-VOICE","TRAFFIC WARNING TICKET","2006","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","18:41","UT1404528S","STEP","547-05","0","CUNNINGHAM","KERR",,"BLACK","FEMALE","18","N","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2002","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","22:13","UW1401336","NOT STEP","546-11","0","PARK","BROADWAY",,"BLACK","MALE","17","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6630","DRIVING WITHOUT LIGHTS","TRAFFIC WARNING TICKET","2004","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 PARK"
"2014 Aug 27 12:00:00 AM","22:40","UT1404530","NOT STEP","546-11","0","UNIVERSITY","RACE",,"BLACK","MALE","22","Y","MOVING VIOLATION","LANE VIOLATION","C28","Traffic Offenses","2461","OPERATE UNINSURED MOTOR VEHICLE","CLEARED BY ADULT ARREST","2001","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 UNIVERSITY"
"2014 Aug 27 12:00:00 AM","22:40","UT1404530","NOT STEP","546-11","0","UNIVERSITY","RACE",,"BLACK","MALE","22","Y","MOVING VIOLATION","LANE VIOLATION","C28","Traffic Offenses","6608","IMPROPER LANE USAGE","TRAFFIC WARNING TICKET","2001","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 UNIVERSITY"
"2014 Aug 27 12:00:00 AM","22:45","UW1401335","NOT STEP","578-08","0","LINCOLN","BRADLEY",,"ASIAN","MALE","38","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6633","IMPROPER LIGHTING/ONE HEADLIGHT","TRAFFIC WARNING TICKET","2004","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN"
"2014 Aug 27 12:00:00 AM","23:24","UW1401338","NOT STEP","547-02","0","CUNNINGHAM","KERR",,"BLACK","MALE","51","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6633","IMPROPER LIGHTING/ONE HEADLIGHT","TRAFFIC WARNING TICKET","1996","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 CUNNINGHAM"
"2014 Aug 27 12:00:00 AM","23:30","UT1404529","NOT STEP","576-14","0","FLORIDA","ANDERSON",,"WHITE","MALE","30","N","MOVING VIOLATION","TRAFFIC SIGN OR SIGNAL","C28","Traffic Offenses","6605","TRAFFIC SIGN VIOLATION","CLEARED BY ADULT ARREST","2002","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 FLORIDA"
"2015 Aug 27 12:00:00 AM","08:27","UT1504180","NOT STEP","518-08","1200","BRADLEY W",,"TRAFFIC ISSUE","WHITE","FEMALE","35","N","MOVING VIOLATION","SPEED","C28","Traffic Offenses","6601","SPEEDING (RADAR)","CLEARED BY ADULT ARREST","2008","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","1200 BRADLEY W"
"2015 Aug 27 12:00:00 AM","08:43","UW1501024","NOT STEP","546-13","0","UNIVERSITY","LINCOLN","TRAFFIC ISSUE","WHITE","FEMALE","49","N","MOVING VIOLATION","OTHER","C28","Traffic Offenses","6640","ELECTRONIC COMMUNICATION-VOICE","TRAFFIC WARNING TICKET","2005","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 UNIVERSITY"
"2015 Aug 27 12:00:00 AM","08:52","UT1504177","NOT STEP","576-07","0","MAIN","COTTAGE GROVE","TRAFFIC ISSUE","HISPANIC","FEMALE","34","Y","MOVING VIOLATION","TRAFFIC SIGN OR SIGNAL","C28","Traffic Offenses","2470","NO VALID DL DRIVERS LICENSE","CLEARED BY ADULT ARREST","2002","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 MAIN"
"2015 Aug 27 12:00:00 AM","08:52","UT1504177","NOT STEP","576-07","0","MAIN","COTTAGE GROVE","TRAFFIC ISSUE","HISPANIC","FEMALE","34","Y","MOVING VIOLATION","TRAFFIC SIGN OR SIGNAL","C28","Traffic Offenses","6605","TRAFFIC SIGN VIOLATION","CLEARED BY ADULT ARREST","2002","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 MAIN"
"2015 Aug 27 12:00:00 AM","08:58","UT1504179","NOT STEP","546-11","0","UNIVERSITY","CENTRAL","TRAFFIC ISSUE","WHITE","FEMALE","46","N","LICENSE PLATE/REG.","NOT A MOVING VIOLATION","C28","Traffic Offenses","6673","EXPIRED REGISTRATION","CLEARED BY ADULT ARREST","1999","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 UNIVERSITY"
"2015 Aug 27 12:00:00 AM","09:11","UT1504181","NOT STEP","546-10","700","UNIVERSITY W",,"TRAFFIC ISSUE","ASIAN","MALE","28","N","MOVING VIOLATION","LANE VIOLATION","C28","Traffic Offenses","6615","UNSAFE MOVEMENT ON ROADWAY","CLEARED BY ADULT ARREST","2007","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","700 UNIVERSITY W"
"2015 Aug 27 12:00:00 AM","12:41","UT1504119S","STEP","575-01","700","MATHEWS BLK",,"TRAFFIC ISSUE","ASIAN","MALE","27","Y","MOVING VIOLATION","LANE VIOLATION","C28","Traffic Offenses","6671","IMPROPER LANE USAGE-ONE-WAY ST","CLEARED BY ADULT ARREST","2010","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","700 MATHEWS BLK"
"2015 Aug 27 12:00:00 AM","12:41","UT1504119S","STEP","575-01","700","MATHEWS BLK",,"TRAFFIC ISSUE","ASIAN","MALE","27","Y","MOVING VIOLATION","LANE VIOLATION","C28","Traffic Offenses","2461","OPERATE UNINSURED MOTOR VEHICLE","CLEARED BY ADULT ARREST","2010","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","700 MATHEWS BLK"
"2015 Aug 27 12:00:00 AM","22:30","UU1504726","NOT STEP","547-12","500","UNIVERSITY E",,"COMMUNITY CARETAKING","WHITE","MALE","26","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6690","NO REAR REGISTRATION LIGHT","TRAFFIC WARNING TICKET","2002","false","false","NO","NO","NO","NO","NO","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","500 UNIVERSITY E"
"2015 Aug 27 12:00:00 AM","22:30","UU1504726","NOT STEP","547-12","500","UNIVERSITY E",,"COMMUNITY CARETAKING","WHITE","MALE","26","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","2482","DRIVING UNDER REVOKED LICENSE","CLEARED BY ADULT ARREST","2002","false","false","NO","NO","NO","NO","NO","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","500 UNIVERSITY E"
"2015 Aug 27 12:00:00 AM","22:30","UU1504726","NOT STEP","547-12","500","UNIVERSITY E",,"COMMUNITY CARETAKING","WHITE","MALE","26","Y","EQUIPMENT","NOT A MOVING VIOLATION","C41","Assist Other Agency/Business","9081","ASSIST TOW TRUCK","ADMINISTRATIVELY CLOSED","2002","false","false","NO","NO","NO","NO","NO","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","500 UNIVERSITY E"
"2016 Aug 27 12:00:00 AM","01:04","UW1601001","NOT STEP","605-16","0","PHILO","SILVER","TRAFFIC ISSUE","ASIAN","FEMALE","30","Y","MOVING VIOLATION","LANE VIOLATION","C28","Traffic Offenses","6608","IMPROPER LANE USAGE","TRAFFIC WARNING TICKET","2003","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 PHILO"
"2016 Aug 27 12:00:00 AM","09:50","UW1601002","NOT STEP","546-15","0","SHEMAUGER TR",,"COMMUNITY CARETAKING","WHITE","FEMALE","51","Y","LICENSE PLATE/REG.","NOT A MOVING VIOLATION","C28","Traffic Offenses","6672","OBSTRUCTED REG/IMPROP DISPLAY","TRAFFIC WARNING TICKET","2016","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 SHEMAUGER TR"
"2016 Aug 27 12:00:00 AM","12:52","UW1601003","NOT STEP","546-14","0","UNIVERSITY","MCCULLOUGH","TRAFFIC ISSUE","WHITE","FEMALE","15","N","MOVING VIOLATION","TRAFFIC SIGN OR SIGNAL","C28","Traffic Offenses","6606","TRAFFIC SIGNAL VIOLATION","TRAFFIC WARNING TICKET","2012","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 UNIVERSITY"
"2016 Aug 27 12:00:00 AM","20:05","UW1601010","NOT STEP","575-07","0","LINCOLN","ILLINOIS","TRAFFIC ISSUE","WHITE","MALE","25","Y","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6630","DRIVING WITHOUT LIGHTS","TRAFFIC WARNING TICKET","2008","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN"
"2016 Aug 27 12:00:00 AM","20:25","UW1601004","NOT STEP","576-05","0","ILLINOIS","BROADWAY","COMMUNITY CARETAKING","ASIAN","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C28","Traffic Offenses","6630","DRIVING WITHOUT LIGHTS","TRAFFIC WARNING TICKET","2014","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 ILLINOIS"
"2016 Aug 27 12:00:00 AM","21:00","UU1604617","NOT STEP","999-99","0","LINCOLN AVE N","I74","COMMUNITY CARETAKING","BLACK","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C16","Deception & Fraud","1137","THEFT-IDENTITY","CLEARED BY ADULT ARREST","2016","false","false","YES","YES","NO","NO","YES","<2 GRAMS","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN AVE N"
"2016 Aug 27 12:00:00 AM","21:00","UU1604617","NOT STEP","999-99","0","LINCOLN AVE N","I74","COMMUNITY CARETAKING","BLACK","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C16","Deception & Fraud","1137","THEFT-IDENTITY","CLEARED BY ADULT ARREST","2016","false","false","YES","YES","NO","NO","YES","<2 GRAMS","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN AVE N"
"2016 Aug 27 12:00:00 AM","21:00","UU1604617","NOT STEP","999-99","0","LINCOLN AVE N","I74","COMMUNITY CARETAKING","BLACK","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C16","Deception & Fraud","1125","FALSE ID-POSS (MISC)","CLEARED BY ADULT ARREST","2016","false","false","YES","YES","NO","NO","YES","<2 GRAMS","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN AVE N"
"2016 Aug 27 12:00:00 AM","21:00","UU1604617","NOT STEP","999-99","0","LINCOLN AVE N","I74","COMMUNITY CARETAKING","BLACK","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C22","Cannabis Offenses","1814","CANNABIS POSS 10 GM OR LESS -ORD","ADMINISTRATIVELY CLOSED","2016","false","false","YES","YES","NO","NO","YES","<2 GRAMS","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN AVE N"
"2016 Aug 27 12:00:00 AM","21:00","UU1604617","NOT STEP","999-99","0","LINCOLN AVE N","I74","COMMUNITY CARETAKING","BLACK","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C26","Drug Paraphernalia Act","2170","DRUG EQUIPMENT-POSSESSION","ADMINISTRATIVELY CLOSED","2016","false","false","YES","YES","NO","NO","YES","<2 GRAMS","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN AVE N"
"2016 Aug 27 12:00:00 AM","21:00","UU1604617","NOT STEP","999-99","0","LINCOLN AVE N","I74","COMMUNITY CARETAKING","BLACK","MALE","23","N","EQUIPMENT","NOT A MOVING VIOLATION","C27","Liquor Offenses","2430","ILLEGAL TRANSPORTATION OF LIQUOR","TRAFFIC WARNING TICKET","2016","false","false","YES","YES","NO","NO","YES","<2 GRAMS","false","false","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE",,"true","false","0 LINCOLN AVE N"
